num,den,share_den,loo_b,dose,ctry,sector,pct_dose
9.641061022799489,3.2079152136624054,0.018725965958312406,0.02816924574541569,0.0,48,2011,30.545876887340302
0.5638300952647172,0.010326686362299546,6.028126194202491e-05,0.028693864668765858,0.0,48,2012,30.545876887340302
-0.1791144027928137,0.10847198730628277,0.0006331971409583864,0.02873739816744735,0.0,48,2023,30.545876887340302
-0.0495352444811818,9.61803804387334e-05,5.614458020219979e-07,0.02872965227758037,0.0,48,2220,30.545876887340302
2.720564161806768,0.16051741699222782,0.0009370084575524021,0.028568217314738405,0.0,48,2310,30.545876887340302
-0.11669188234589911,0.462101758139567,0.002697484570459879,0.028734347439547805,0.0,48,2420,30.545876887340302
-0.7645265787138851,0.15895617011800917,0.0009278947952914343,0.02877165617319729,0.0,48,2599,30.545876887340302
0.020211726990528277,0.0001937395299639934,1.130940065820264e-06,0.028725581013674173,0.0,48,2620,30.545876887340302
-0.021553369672021965,0.02847348309164079,0.00016621183528099366,0.02872806644463968,0.0,48,2651,30.545876887340302
-0.08986900406996332,0.00879446031722312,5.133700660811185e-05,0.028732021319591915,0.0,48,2710,30.545876887340302
0.8243130203730376,0.10314395479783567,0.0006020951483143682,0.028678814548890458,0.0,48,2790,30.545876887340302
0.2572207466908494,0.08668904540821254,0.0005060408412164546,0.028711890757827874,0.0,48,2813,30.545876887340302
-0.6688082607071,0.03228738977464472,0.00018847523127411101,0.028765855933540484,0.0,48,2819,30.545876887340302
-0.16557728016877588,0.07161821012347369,0.0004180659635440633,0.02873654612133889,0.0,48,2930,30.545876887340302
0.6268327877001055,0.1384553123369017,0.0008082225660223402,0.02869040151882953,0.0,48,3211,30.545876887340302
1.0703908744510158,0.06901769939116913,0.0004028856759728825,0.028664392748553886,0.0,Bangladesh,1020,30.545876887340302
0.46450385737259087,0.09739084299920572,0.0005685117869971238,0.028699808628641337,0.0,Bangladesh,1030,30.545876887340302
1.2377952902941263,0.31032204274879316,0.0018114817947427878,0.02865502423636848,0.0,Bangladesh,1040,30.545876887340302
-0.06668606424762581,0.0325018283917625,0.00018972700071838837,0.028730707792509646,0.0,Bangladesh,1050,30.545876887340302
0.20730757332377134,0.08416604667233137,0.0004913130241470512,0.028714800187780134,0.0,Bangladesh,1061,30.545876887340302
0.1453416688445586,0.036215658448789705,0.00021140620686656172,0.02871833703406174,0.0,Bangladesh,1071,30.545876887340302
-0.48732150734369534,0.0643977578826769,0.0003759171117636526,0.02875531565922236,0.0,Bangladesh,1072,30.545876887340302
0.053430004777659613,0.037327613943560545,0.00021789716418786346,0.028723704184735303,0.0,Bangladesh,1073,30.545876887340302
-0.15718365222944156,0.016458869599934027,9.607742453042985e-05,0.028735963620619434,0.0,Bangladesh,1074,30.545876887340302
-0.004886781909372816,0.25031615110468075,0.0014612018747997152,0.02872746556182034,0.0,Bangladesh,1079,30.545876887340302
0.3293598025337433,0.030118474137959136,0.00017581434790473526,0.02870758487237139,0.0,Bangladesh,1200,30.545876887340302
0.7620355914617649,0.15292280431961097,0.0008926754721392293,0.028682533315573473,0.0,Bangladesh,1311,30.545876887340302
1.5095617209866001,0.32207783674661417,0.0018801053659888625,0.028639179439739582,0.0,Bangladesh,1312,30.545876887340302
0.2774705357573324,0.022761911534873995,0.00013287096202943018,0.028710601545643224,0.0,Bangladesh,1391,30.545876887340302
0.07859042293365417,0.0017133636078686151,1.0001632355653497e-05,0.028722175748628277,0.0002469135797582567,Bangladesh,1392,88.36624080526519
