pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,p_aug,fit_x,meas
0.41115611043438416,0.6618830109542133,1.6098094960936797,-0.5878662469668166,-0.07432629427941562,-0.5135399526874009,-0.27083624392932487,20,403,76,2816,Brazil,0.9476744186046512,0.7734461759787121,vol
0.31075550589749057,1.0552189519956492,3.395656495121718,0.4894734227654107,0.838735219377205,-0.34926179661179424,-0.04274874555827835,20,320,76,2817,Brazil,0.27472527472527475,0.5845776132253342,vol
1.1193540947384057,0.8115394554214928,0.7250069117861675,-0.755932367864387,-0.06960559288221224,-0.6863267749821748,-1.0267505713347307,20,178,76,2818,Brazil,0.9550102249488752,2.105672571001954,vol
0.2541120752004262,0.461104654464857,1.814571991910141,-0.2924786560889614,-0.057972365899487316,-0.23450629018947408,-0.1602573154962078,20,185,76,2819,Brazil,0.948936170212766,0.47802284301731296,vol
0.24314307542048838,0.7680609767283078,3.1588848475328093,0.6422305126592596,0.6936269439245973,-0.051396431265337814,-0.05099749584484034,20,522,76,2821,Brazil,0.3691588785046729,0.45738851284734167,vol
0.269714282780719,0.3590428093154673,1.3311968710510353,-0.10596967280371217,-0.07746273883646415,-0.028506933967248023,-0.06218968301228937,20,367,76,2822,Brazil,0.9365079365079365,0.5073729304501723,vol
0.28834169564481643,0.2009759429975504,0.697006177161126,0.14679285784323087,0.2938620622721867,-0.1470692044289558,-0.14013449833795144,20,491,76,2823,Brazil,0.7424242424242424,0.5424138817639971,vol
0.33439766355248024,0.25749653850389587,0.7700309139973535,0.23936176252142127,-0.04697646877760431,0.2863382312990256,-0.20700316636270594,20,157,76,2824,Brazil,0.9556313993174061,0.6290520499808007,vol
0.25405177841963855,0.3518023304946293,1.3847662578198054,0.021614271363617793,0.277243647521355,-0.25562937615773723,-0.09359390607244662,20,569,76,2825,Brazil,0.7617021276595745,0.47790941574883633,vol
0.37767350825884677,1.3348465971425059,3.5343929821724207,-1.305988099490948,-0.9864899779191139,-0.31949812157183427,-0.20352783438826821,20,466,76,2826,Brazil,0.25766871165644173,0.7104603903920018,vol
0.3103276642107122,0.6919301197493712,2.2296759185463766,0.6046068761039181,0.6418596146611417,-0.037252738557223615,-0.00444714757979181,20,499,76,2829,Brazil,0.42124542124542125,0.5837727789831447,vol
1.883661664805589,3.4514461810027472,1.8323068550418091,-3.351269389127602,-2.9319208517211086,-0.4193485374064934,-1.3099203464897897,20,238,76,2910,Brazil,0.05858585858585859,3.543449494019095,vol
0.5835918022556648,1.6032119968876197,2.7471461913806516,0.8769662111002829,2.65458004747944,-1.7776138363791572,-0.09288838406154745,20,348,76,2920,Brazil,0.05104408352668213,1.0978235184448348,vol
0.07820459522393829,0.21037793603386779,2.690096859800273,-0.15784083866159904,-0.5256592465035006,0.3678184078419016,-0.014668004419140835,20,134,76,2930,Brazil,0.37209302325581395,0.14711454745501384,vol
1.3916762297431566,2.7320507814326747,1.9631367720758537,-2.7124824776876695,-0.16296116740843702,-2.5495213102792325,-0.43877662206362317,20,533,76,3011,Brazil,0.8927125506072875,2.6179512617679928,vol
