pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,meas,p_scm,p_aug,fit_x,credible
0.23921407381933488,0.47822298143322944,1.999142332212463,0.27125768240021575,0.23602594377856467,0.03523173862165108,0.025741203670192322,20,660,32,2812,Argentina,vol,0.5201612903225806,0.8125,0.45243503671888385,True
0.14127147621353875,0.3983601324504845,2.8198199886319846,-0.27648066886674094,-0.15815486480018257,-0.11832580406655838,0.05236032869043037,20,296,32,2813,Argentina,vol,0.3346774193548387,0.8608870967741935,0.26719232906118917,True
0.2953731278024772,0.37197698108425364,1.2593460476641707,0.1954877570548863,-0.5200872168217276,0.715574973876614,0.17026159439071667,20,409,32,2814,Argentina,vol,0.7903225806451613,0.5866935483870968,0.5586508761353819,True
0.18595794011548225,1.158238134142073,6.228495182420242,0.9920109677653102,1.0025699249809161,-0.010558957215605992,0.02345171832313236,20,556,32,2816,Argentina,vol,0.06451612903225806,0.3649193548387097,0.3517096052126844,True
0.31745783056717725,0.7861445710692089,2.4763747980784263,-0.4742114200772338,-0.11478497704740287,-0.35942644302983096,-0.027101157840375235,20,301,32,2818,Argentina,vol,0.38911290322580644,0.8991935483870968,0.6004205477384792,True
0.24099845983983093,1.2270054063342428,5.091341277241847,1.068341945564999,1.2707353758681459,-0.20239343030314697,0.04341588242249776,20,374,32,2819,Argentina,vol,0.09879032258064516,0.2661290322580645,0.45580991655690506,True
0.16113621405718936,0.7613993394805895,4.725190696179314,0.6332379032446056,0.6249486337501196,0.008289269494486079,-0.011139407162056646,20,823,32,2821,Argentina,vol,0.11693548387096774,0.5161290322580645,0.3047632932281672,True
0.3099711366195729,0.6672287180930117,2.152551122564358,0.3658502769263974,0.3154310868684187,0.050419190057978694,0.008777436955327289,20,706,32,2822,Argentina,vol,0.46975806451612906,0.7419354838709677,0.5862606674396067,True
0.3461057226804873,1.1213281667741488,3.2398428956614502,0.9054149028428053,0.9071307477502208,-0.0017158449074155123,0.14977654623885736,20,651,32,2823,Argentina,vol,0.24798387096774194,0.39314516129032256,0.6546034388755324,True
0.642090862018796,1.1142432484242921,1.735335782417154,-1.0130048843788764,-0.9060665697640434,-0.10693831461483291,0.199683127453443,20,893,32,2824,Argentina,vol,0.6149193548387096,0.39314516129032256,1.2144118366285404,True
0.2448390644626317,1.014922998531319,4.145265792282181,0.6514492723912735,0.5543203508673309,0.09712892152394262,0.027470148802678243,20,752,32,2825,Argentina,vol,0.16733870967741934,0.5645161290322581,0.46307380394361425,True
0.5302420574997008,1.869598715754104,3.5259344092205644,-0.00863210029653505,0.08323039683243479,-0.09186249712896984,-0.026487921120176464,20,554,32,2826,Argentina,vol,0.22379032258064516,0.9294354838709677,1.0028677699622175,True
