sector,donor,w,rmse,n_don,n_tr,treated
1410,566,,0.0468432151010757,77,25,1.0
1410,586,,0.0468432151010757,77,25,1.0
1410,616,,0.0468432151010757,77,25,1.0
1410,642,,0.0468432151010757,77,25,1.0
1410,643,,0.0468432151010757,77,25,1.0
1410,682,,0.0468432151010757,77,25,1.0
1410,699,,0.0468432151010757,77,25,1.0
1410,704,,0.0468432151010757,77,25,1.0
1410,764,,0.0468432151010757,77,25,1.0
1410,784,,0.0468432151010757,77,25,1.0
1410,788,,0.0468432151010757,77,25,1.0
1410,792,,0.0468432151010757,77,25,1.0
1410,804,,0.0468432151010757,77,25,1.0
1410,818,,0.0468432151010757,77,25,1.0
1420,170,0.3884798565261618,0.2785029981879965,8,10,0.0
1420,484,0.08622432860024479,0.2785029981879965,8,10,0.0
1420,586,0.06472227299790942,0.2785029981879965,8,10,0.0
1420,604,0.17653336379744816,0.2785029981879965,8,10,0.0
1420,608,0.04732962487407579,0.2785029981879965,8,10,0.0
1420,710,0.0,0.2785029981879965,8,10,0.0
1420,764,0.2367105532041599,0.2785029981879965,8,10,0.0
1420,858,0.0,0.2785029981879965,8,10,0.0
1420,32,,0.2785029981879965,8,10,1.0
1420,76,,0.2785029981879965,8,10,1.0
1420,100,,0.2785029981879965,8,10,1.0
1420,348,,0.2785029981879965,8,10,1.0
1420,360,,0.2785029981879965,8,10,1.0
1420,616,,0.2785029981879965,8,10,1.0
1420,642,,0.2785029981879965,8,10,1.0
1420,699,,0.2785029981879965,8,10,1.0
1420,704,,0.2785029981879965,8,10,1.0
1420,792,,0.2785029981879965,8,10,1.0
1430,8,0.017420171000785568,0.03338893801139876,38,21,0.0
1430,51,0.039264004160561174,0.03338893801139876,38,21,0.0
1430,70,0.030157823707423256,0.03338893801139876,38,21,0.0
1430,96,0.03022736858871163,0.03338893801139876,38,21,0.0
1430,112,0.03216769681572731,0.03338893801139876,38,21,0.0
1430,116,0.0405033820016834,0.03338893801139876,38,21,0.0
1430,144,0.031697420983041735,0.03338893801139876,38,21,0.0
1430,152,0.01449925770406168,0.03338893801139876,38,21,0.0
1430,188,0.027368298680628775,0.03338893801139876,38,21,0.0
1430,214,0.027306400107633043,0.03338893801139876,38,21,0.0
1430,222,0.03139687200288835,0.03338893801139876,38,21,0.0
1430,231,0.01232311218334562,0.03338893801139876,38,21,0.0
1430,320,0.025284370855170168,0.03338893801139876,38,21,0.0
1430,332,0.03255417601115755,0.03338893801139876,38,21,0.0
1430,340,0.033793036815681056,0.03338893801139876,38,21,0.0
1430,400,0.032684934855978585,0.03338893801139876,38,21,0.0
1430,404,0.022400137739338206,0.03338893801139876,38,21,0.0
1430,418,0.018869124717576607,0.03338893801139876,38,21,0.0
1430,422,0.016213191772421177,0.03338893801139876,38,21,0.0
1430,426,0.0316939079076395,0.03338893801139876,38,21,0.0
1430,450,0.01176358018442574,0.03338893801139876,38,21,0.0
1430,458,0.03968376396903666,0.03338893801139876,38,21,0.0
1430,480,0.025298491332725635,0.03338893801139876,38,21,0.0
1430,496,0.007748616034868897,0.03338893801139876,38,21,0.0
1430,498,0.008529935147194202,0.03338893801139876,38,21,0.0
1430,504,0.031941194032217644,0.03338893801139876,38,21,0.0
1430,524,0.015239052222222233,0.03338893801139876,38,21,0.0
1430,558,0.03240232055209799,0.03338893801139876,38,21,0.0
1430,591,0.024244666687174312,0.03338893801139876,38,21,0.0
1430,604,0.02633068403307946,0.03338893801139876,38,21,0.0
1430,608,0.03519989806514761,0.03338893801139876,38,21,0.0
1430,688,0.031036819211733496,0.03338893801139876,38,21,0.0
1430,694,0.0,0.03338893801139876,38,21,0.0
1430,704,0.03824856823385844,0.03338893801139876,38,21,0.0
1430,710,0.023233126560233817,0.03338893801139876,38,21,0.0
1430,764,0.04623746047170785,0.03338893801139876,38,21,0.0
1430,807,0.027063164299943057,0.03338893801139876,38,21,0.0
1430,858,0.027973970350878487,0.03338893801139876,38,21,0.0
1430,32,,0.03338893801139876,38,21,1.0
1430,50,,0.03338893801139876,38,21,1.0
1430,68,,0.03338893801139876,38,21,1.0
1430,76,,0.03338893801139876,38,21,1.0
1430,100,,0.03338893801139876,38,21,1.0
1430,170,,0.03338893801139876,38,21,1.0
1430,191,,0.03338893801139876,38,21,1.0
1430,218,,0.03338893801139876,38,21,1.0
1430,348,,0.03338893801139876,38,21,1.0
1430,360,,0.03338893801139876,38,21,1.0
1430,484,,0.03338893801139876,38,21,1.0
1430,586,,0.03338893801139876,38,21,1.0
1430,616,,0.03338893801139876,38,21,1.0
1430,642,,0.03338893801139876,38,21,1.0
1430,643,,0.03338893801139876,38,21,1.0
1430,699,,0.03338893801139876,38,21,1.0
1430,784,,0.03338893801139876,38,21,1.0
1430,788,,0.03338893801139876,38,21,1.0
1430,792,,0.03338893801139876,38,21,1.0
1430,804,,0.03338893801139876,38,21,1.0
1430,818,,0.03338893801139876,38,21,1.0
1512,44,0.0011684158012306347,0.020050484652213957,59,20,0.0
1512,48,0.011084680546248686,0.020050484652213957,59,20,0.0
1512,51,0.006065275386886353,0.020050484652213957,59,20,0.0
1512,60,0.0004930315071848567,0.020050484652213957,59,20,0.0
1512,68,0.00686891122392252,0.020050484652213957,59,20,0.0
1512,70,0.023637392007148633,0.020050484652213957,59,20,0.0
1512,84,0.0,0.020050484652213957,59,20,0.0
1512,112,0.03482647840700013,0.020050484652213957,59,20,0.0
1512,116,0.03152142253583449,0.020050484652213957,59,20,0.0
1512,120,0.014705046081560933,0.020050484652213957,59,20,0.0
1512,144,0.02271866346864323,0.020050484652213957,59,20,0.0
1512,152,0.009572632137646486,0.020050484652213957,59,20,0.0
1512,170,0.018950414772616414,0.020050484652213957,59,20,0.0
1512,188,0.016029096153004237,0.020050484652213957,59,20,0.0
1512,214,0.01983237465507619,0.020050484652213957,59,20,0.0
1512,222,0.026498671175471524,0.020050484652213957,59,20,0.0
1512,231,0.008742493645091429,0.020050484652213957,59,20,0.0
1512,242,0.010663344150273828,0.020050484652213957,59,20,0.0
1512,288,0.01585165006932096,0.020050484652213957,59,20,0.0
1512,320,0.02148182702288135,0.020050484652213957,59,20,0.0
1512,328,0.0,0.020050484652213957,59,20,0.0
1512,332,0.027058275173635002,0.020050484652213957,59,20,0.0
1512,340,0.02979605887299371,0.020050484652213957,59,20,0.0
1512,388,0.0,0.020050484652213957,59,20,0.0
1512,398,0.004707709081868685,0.020050484652213957,59,20,0.0
1512,400,0.022957000138425394,0.020050484652213957,59,20,0.0
1512,404,0.007797042021767627,0.020050484652213957,59,20,0.0
1512,414,0.010505012493103438,0.020050484652213957,59,20,0.0
1512,417,0.00971328752779466,0.020050484652213957,59,20,0.0
1512,418,0.009967131874566357,0.020050484652213957,59,20,0.0
1512,422,0.03173161065692997,0.020050484652213957,59,20,0.0
1512,450,0.014477967048493134,0.020050484652213957,59,20,0.0
1512,458,0.036080029763751346,0.020050484652213957,59,20,0.0
1512,466,0.018694460302907646,0.020050484652213957,59,20,0.0
1512,480,0.014007683323224558,0.020050484652213957,59,20,0.0
1512,484,0.03353020160521264,0.020050484652213957,59,20,0.0
1512,498,0.012682843043652628,0.020050484652213957,59,20,0.0
1512,504,0.018802534557497273,0.020050484652213957,59,20,0.0
1512,516,0.009932048367242907,0.020050484652213957,59,20,0.0
1512,524,0.007708542156418364,0.020050484652213957,59,20,0.0
1512,533,0.0028754613901159874,0.020050484652213957,59,20,0.0
1512,558,0.02082273652285039,0.020050484652213957,59,20,0.0
1512,566,0.0026934097713312215,0.020050484652213957,59,20,0.0
1512,591,0.00878576551678462,0.020050484652213957,59,20,0.0
1512,600,0.029147896969650096,0.020050484652213957,59,20,0.0
1512,604,0.018501301864004657,0.020050484652213957,59,20,0.0
1512,608,0.028802406971345684,0.020050484652213957,59,20,0.0
1512,634,0.024534174582309286,0.020050484652213957,59,20,0.0
1512,646,0.021114783206304954,0.020050484652213957,59,20,0.0
1512,686,0.019654205112267117,0.020050484652213957,59,20,0.0
1512,688,0.02230127640385702,0.020050484652213957,59,20,0.0
1512,704,0.034017975605107095,0.020050484652213957,59,20,0.0
1512,710,0.018162153850209625,0.020050484652213957,59,20,0.0
1512,716,0.02674692817437148,0.020050484652213957,59,20,0.0
1512,780,0.029935178643281345,0.020050484652213957,59,20,0.0
1512,800,0.019735526727636177,0.020050484652213957,59,20,0.0
1512,834,0.009074864270880589,0.020050484652213957,59,20,0.0
1512,858,0.00514505159312893,0.020050484652213957,59,20,0.0
1512,862,0.03708764406803537,0.020050484652213957,59,20,0.0
1512,32,,0.020050484652213957,59,20,1.0
1512,50,,0.020050484652213957,59,20,1.0
1512,76,,0.020050484652213957,59,20,1.0
1512,100,,0.020050484652213957,59,20,1.0
1512,191,,0.020050484652213957,59,20,1.0
1512,218,,0.020050484652213957,59,20,1.0
1512,348,,0.020050484652213957,59,20,1.0
1512,360,,0.020050484652213957,59,20,1.0
1512,586,,0.020050484652213957,59,20,1.0
1512,616,,0.020050484652213957,59,20,1.0
1512,642,,0.020050484652213957,59,20,1.0
1512,643,,0.020050484652213957,59,20,1.0
1512,682,,0.020050484652213957,59,20,1.0
1512,699,,0.020050484652213957,59,20,1.0
1512,764,,0.020050484652213957,59,20,1.0
1512,784,,0.020050484652213957,59,20,1.0
1512,788,,0.020050484652213957,59,20,1.0
1512,792,,0.020050484652213957,59,20,1.0
1512,804,,0.020050484652213957,59,20,1.0
1512,818,,0.020050484652213957,59,20,1.0
1520,8,0.0,0.13088191933716264,40,22,0.0
1520,44,0.03485980602413249,0.13088191933716264,40,22,0.0
1520,50,0.0,0.13088191933716264,40,22,0.0
1520,70,0.00858633916138096,0.13088191933716264,40,22,0.0
1520,116,0.0,0.13088191933716264,40,22,0.0
1520,120,0.03947790160139199,0.13088191933716264,40,22,0.0
1520,144,0.05401767165995162,0.13088191933716264,40,22,0.0
1520,152,0.027789414365228738,0.13088191933716264,40,22,0.0
1520,188,0.027869421858779844,0.13088191933716264,40,22,0.0
1520,214,0.03331182804279172,0.13088191933716264,40,22,0.0
1520,222,0.0443727456672962,0.13088191933716264,40,22,0.0
1520,231,0.0,0.13088191933716264,40,22,0.0
1520,288,0.0,0.13088191933716264,40,22,0.0
1520,320,0.0016632106145969558,0.13088191933716264,40,22,0.0
1520,328,0.016235650855668724,0.13088191933716264,40,22,0.0
1520,340,0.031964771285144404,0.13088191933716264,40,22,0.0
1520,384,0.003059347942384907,0.13088191933716264,40,22,0.0
1520,388,0.050136336489397616,0.13088191933716264,40,22,0.0
1520,404,0.0396015497705291,0.13088191933716264,40,22,0.0
1520,417,0.0,0.13088191933716264,40,22,0.0
1520,422,0.05761034818684326,0.13088191933716264,40,22,0.0
1520,458,0.07191106665714643,0.13088191933716264,40,22,0.0
1520,484,0.04019397549044092,0.13088191933716264,40,22,0.0
1520,496,0.0,0.13088191933716264,40,22,0.0
1520,498,0.00037267019358068227,0.13088191933716264,40,22,0.0
1520,504,0.03656676627359382,0.13088191933716264,40,22,0.0
1520,524,0.06030668796532728,0.13088191933716264,40,22,0.0
1520,558,0.0,0.13088191933716264,40,22,0.0
1520,591,0.0,0.13088191933716264,40,22,0.0
1520,604,0.021393169141454678,0.13088191933716264,40,22,0.0
1520,608,0.01580630493145057,0.13088191933716264,40,22,0.0
1520,686,0.05058208448266146,0.13088191933716264,40,22,0.0
1520,688,0.03239996318067897,0.13088191933716264,40,22,0.0
1520,694,0.0,0.13088191933716264,40,22,0.0
1520,710,0.03713477577242379,0.13088191933716264,40,22,0.0
1520,716,0.0,0.13088191933716264,40,22,0.0
1520,764,0.07567503472131933,0.13088191933716264,40,22,0.0
1520,780,0.008910421471463759,0.13088191933716264,40,22,0.0
1520,807,0.04456628307075686,0.13088191933716264,40,22,0.0
1520,858,0.033624453122183,0.13088191933716264,40,22,0.0
1520,32,,0.13088191933716264,40,22,1.0
1520,68,,0.13088191933716264,40,22,1.0
1520,76,,0.13088191933716264,40,22,1.0
1520,100,,0.13088191933716264,40,22,1.0
1520,170,,0.13088191933716264,40,22,1.0
1520,191,,0.13088191933716264,40,22,1.0
1520,218,,0.13088191933716264,40,22,1.0
1520,348,,0.13088191933716264,40,22,1.0
1520,360,,0.13088191933716264,40,22,1.0
1520,566,,0.13088191933716264,40,22,1.0
1520,586,,0.13088191933716264,40,22,1.0
1520,616,,0.13088191933716264,40,22,1.0
1520,642,,0.13088191933716264,40,22,1.0
1520,643,,0.13088191933716264,40,22,1.0
1520,682,,0.13088191933716264,40,22,1.0
1520,699,,0.13088191933716264,40,22,1.0
1520,704,,0.13088191933716264,40,22,1.0
1520,784,,0.13088191933716264,40,22,1.0
1520,788,,0.13088191933716264,40,22,1.0
1520,792,,0.13088191933716264,40,22,1.0
1520,804,,0.13088191933716264,40,22,1.0
1520,818,,0.13088191933716264,40,22,1.0
1610,68,0.0015048863623117012,0.32501310640091013,33,14,0.0
1610,70,0.00042796394711186957,0.32501310640091013,33,14,0.0
1610,76,0.04442082299622376,0.32501310640091013,33,14,0.0
1610,84,0.051873381396826526,0.32501310640091013,33,14,0.0
1610,120,0.04494654792381896,0.32501310640091013,33,14,0.0
1610,140,0.0,0.32501310640091013,33,14,0.0
1610,152,0.022194212857327856,0.32501310640091013,33,14,0.0
1610,178,0.06715546781201447,0.32501310640091013,33,14,0.0
1610,180,0.03610581997153778,0.32501310640091013,33,14,0.0
1610,188,0.04249488219993054,0.32501310640091013,33,14,0.0
1610,214,0.05354388945187863,0.32501310640091013,33,14,0.0
1610,242,0.0,0.32501310640091013,33,14,0.0
1610,266,0.0,0.32501310640091013,33,14,0.0
1610,288,0.0,0.32501310640091013,33,14,0.0
1610,320,0.026921735171907282,0.32501310640091013,33,14,0.0
1610,328,0.0,0.32501310640091013,33,14,0.0
1610,340,0.03668530053774066,0.32501310640091013,33,14,0.0
1610,384,0.0,0.32501310640091013,33,14,0.0
1610,418,0.0,0.32501310640091013,33,14,0.0
1610,458,0.06202390897293485,0.32501310640091013,33,14,0.0
1610,484,0.09956468110565005,0.32501310640091013,33,14,0.0
1610,558,0.0,0.32501310640091013,33,14,0.0
1610,591,0.0928340417045141,0.32501310640091013,33,14,0.0
1610,600,0.0,0.32501310640091013,33,14,0.0
1610,604,0.0,0.32501310640091013,33,14,0.0
1610,608,0.0,0.32501310640091013,33,14,0.0
1610,688,0.0720104288612314,0.32501310640091013,33,14,0.0
1610,704,0.08596734740168675,0.32501310640091013,33,14,0.0
1610,740,0.0599487696686301,0.32501310640091013,33,14,0.0
1610,764,0.02315699221317013,0.32501310640091013,33,14,0.0
1610,780,0.032966119434019295,0.32501310640091013,33,14,0.0
1610,834,0.0,0.32501310640091013,33,14,0.0
1610,858,0.043252800009533264,0.32501310640091013,33,14,0.0
1610,32,,0.32501310640091013,33,14,1.0
1610,100,,0.32501310640091013,33,14,1.0
1610,170,,0.32501310640091013,33,14,1.0
1610,191,,0.32501310640091013,33,14,1.0
1610,218,,0.32501310640091013,33,14,1.0
1610,348,,0.32501310640091013,33,14,1.0
1610,360,,0.32501310640091013,33,14,1.0
1610,616,,0.32501310640091013,33,14,1.0
1610,642,,0.32501310640091013,33,14,1.0
1610,643,,0.32501310640091013,33,14,1.0
1610,699,,0.32501310640091013,33,14,1.0
1610,710,,0.32501310640091013,33,14,1.0
1610,792,,0.32501310640091013,33,14,1.0
1610,804,,0.32501310640091013,33,14,1.0
1621,68,0.0,0.17273790184670623,22,13,0.0
1621,112,0.062449137041133196,0.17273790184670623,22,13,0.0
1621,120,0.05861586692311917,0.17273790184670623,22,13,0.0
1621,144,0.03509617680394489,0.17273790184670623,22,13,0.0
1621,152,0.11595172459322102,0.17273790184670623,22,13,0.0
1621,178,0.026984777844956696,0.17273790184670623,22,13,0.0
1621,188,0.0,0.17273790184670623,22,13,0.0
1621,266,0.08817797697554208,0.17273790184670623,22,13,0.0
1621,288,0.02587742721510824,0.17273790184670623,22,13,0.0
1621,320,0.05281856701092341,0.17273790184670623,22,13,0.0
1621,384,0.03228958714390891,0.17273790184670623,22,13,0.0
1621,458,0.0,0.17273790184670623,22,13,0.0
1621,484,0.06783563260930428,0.17273790184670623,22,13,0.0
1621,558,0.0,0.17273790184670623,22,13,0.0
1621,591,0.0,0.17273790184670623,22,13,0.0
1621,600,0.014221579377119375,0.17273790184670623,22,13,0.0
1621,604,0.015206352336695593,0.17273790184670623,22,13,0.0
1621,608,0.08187488567485472,0.17273790184670623,22,13,0.0
1621,704,0.0938782402526357,0.17273790184670623,22,13,0.0
1621,764,0.053094856912690974,0.17273790184670623,22,13,0.0
1621,780,0.08609790010976387,0.17273790184670623,22,13,0.0
1621,858,0.08952931117507791,0.17273790184670623,22,13,0.0
1621,32,,0.17273790184670623,22,13,1.0
1621,76,,0.17273790184670623,22,13,1.0
1621,170,,0.17273790184670623,22,13,1.0
1621,218,,0.17273790184670623,22,13,1.0
1621,348,,0.17273790184670623,22,13,1.0
1621,360,,0.17273790184670623,22,13,1.0
1621,616,,0.17273790184670623,22,13,1.0
1621,642,,0.17273790184670623,22,13,1.0
1621,643,,0.17273790184670623,22,13,1.0
1621,699,,0.17273790184670623,22,13,1.0
1621,710,,0.17273790184670623,22,13,1.0
1621,792,,0.17273790184670623,22,13,1.0
1621,804,,0.17273790184670623,22,13,1.0
1622,68,0.00953703949635711,0.21427760659314657,23,12,0.0
1622,112,0.020826759143838643,0.21427760659314657,23,12,0.0
1622,152,0.09261088467759568,0.21427760659314657,23,12,0.0
1622,188,0.0,0.21427760659314657,23,12,0.0
1622,214,0.08420655197926347,0.21427760659314657,23,12,0.0
1622,320,0.07480396704139146,0.21427760659314657,23,12,0.0
1622,328,0.11199869609504275,0.21427760659314657,23,12,0.0
1622,340,0.018022807432328345,0.21427760659314657,23,12,0.0
1622,422,0.07855514737613405,0.21427760659314657,23,12,0.0
1622,458,0.04517550560756571,0.21427760659314657,23,12,0.0
1622,484,0.060098516056939694,0.21427760659314657,23,12,0.0
1622,504,0.008439936822605557,0.21427760659314657,23,12,0.0
1622,558,0.0,0.21427760659314657,23,12,0.0
1622,586,0.04808611209079924,0.21427760659314657,23,12,0.0
1622,591,0.0,0.21427760659314657,23,12,0.0
1622,600,0.0,0.21427760659314657,23,12,0.0
1622,604,0.059047128116197105,0.21427760659314657,23,12,0.0
1622,608,0.01174875812672682,0.21427760659314657,23,12,0.0
1622,699,0.04530192765955259,0.21427760659314657,23,12,0.0
1622,704,0.03950810684008785,0.21427760659314657,23,12,0.0
1622,710,0.0899010898296571,0.21427760659314657,23,12,0.0
1622,764,0.060665239030361355,0.21427760659314657,23,12,0.0
1622,792,0.04146582657755534,0.21427760659314657,23,12,0.0
1622,32,,0.21427760659314657,23,12,1.0
1622,76,,0.21427760659314657,23,12,1.0
1622,100,,0.21427760659314657,23,12,1.0
1622,170,,0.21427760659314657,23,12,1.0
1622,218,,0.21427760659314657,23,12,1.0
1622,348,,0.21427760659314657,23,12,1.0
1622,360,,0.21427760659314657,23,12,1.0
1622,616,,0.21427760659314657,23,12,1.0
1622,642,,0.21427760659314657,23,12,1.0
1622,643,,0.21427760659314657,23,12,1.0
1622,804,,0.21427760659314657,23,12,1.0
1622,818,,0.21427760659314657,23,12,1.0
1702,50,0.13652390602393896,0.119389774497792,28,13,0.0
1702,51,0.10382307977672474,0.119389774497792,28,13,0.0
1702,144,0.017706043384474467,0.119389774497792,28,13,0.0
1702,152,0.0,0.119389774497792,28,13,0.0
1702,170,0.014075290892455029,0.119389774497792,28,13,0.0
1702,188,0.0,0.119389774497792,28,13,0.0
1702,214,0.002372897398783466,0.119389774497792,28,13,0.0
1702,222,0.0031955233814861005,0.119389774497792,28,13,0.0
1702,242,0.01779317813720153,0.119389774497792,28,13,0.0
1702,320,0.023275283756679824,0.119389774497792,28,13,0.0
1702,340,0.0,0.119389774497792,28,13,0.0
1702,388,0.005350560990230429,0.119389774497792,28,13,0.0
1702,422,0.023142186827336052,0.119389774497792,28,13,0.0
1702,458,0.04739675018828652,0.119389774497792,28,13,0.0
1702,480,0.07586441340305036,0.119389774497792,28,13,0.0
1702,484,0.049735870162916605,0.119389774497792,28,13,0.0
1702,524,0.0,0.119389774497792,28,13,0.0
1702,558,0.055128271609518525,0.119389774497792,28,13,0.0
1702,586,0.0421982335238059,0.119389774497792,28,13,0.0
1702,591,0.012668707777337732,0.119389774497792,28,13,0.0
1702,604,0.06611634435860853,0.119389774497792,28,13,0.0
1702,608,0.031056489970213996,0.119389774497792,28,13,0.0
1702,688,0.0,0.119389774497792,28,13,0.0
1702,704,0.06592722368075546,0.119389774497792,28,13,0.0
1702,710,0.026311895676315016,0.119389774497792,28,13,0.0
1702,764,0.05132353091204472,0.119389774497792,28,13,0.0
1702,780,0.0,0.119389774497792,28,13,0.0
1702,858,0.12901431816783604,0.119389774497792,28,13,0.0
1702,32,,0.119389774497792,28,13,1.0
1702,76,,0.119389774497792,28,13,1.0
1702,100,,0.119389774497792,28,13,1.0
1702,191,,0.119389774497792,28,13,1.0
1702,218,,0.119389774497792,28,13,1.0
1702,348,,0.119389774497792,28,13,1.0
1702,360,,0.119389774497792,28,13,1.0
1702,616,,0.119389774497792,28,13,1.0
1702,642,,0.119389774497792,28,13,1.0
1702,699,,0.119389774497792,28,13,1.0
1702,784,,0.119389774497792,28,13,1.0
1702,792,,0.119389774497792,28,13,1.0
1702,818,,0.119389774497792,28,13,1.0
1920,214,0.2611767479890492,0.23456308567877435,6,7,0.0
1920,458,0.24294241507506495,0.23456308567877435,6,7,0.0
1920,608,0.2143608377186067,0.23456308567877435,6,7,0.0
1920,710,0.05451100804031502,0.23456308567877435,6,7,0.0
1920,764,0.0,0.23456308567877435,6,7,0.0
1920,780,0.227008991176964,0.23456308567877435,6,7,0.0
1920,32,,0.23456308567877435,6,7,1.0
1920,76,,0.23456308567877435,6,7,1.0
1920,348,,0.23456308567877435,6,7,1.0
1920,484,,0.23456308567877435,6,7,1.0
1920,642,,0.23456308567877435,6,7,1.0
1920,699,,0.23456308567877435,6,7,1.0
1920,792,,0.23456308567877435,6,7,1.0
2022,152,0.054037638790897,0.12057471299924137,16,14,0.0
2022,188,0.06158597766531974,0.12057471299924137,16,14,0.0
2022,214,0.10690538266191177,0.12057471299924137,16,14,0.0
2022,222,0.005261515162893313,0.12057471299924137,16,14,0.0
2022,320,0.05855129234898998,0.12057471299924137,16,14,0.0
2022,340,0.022021625729429874,0.12057471299924137,16,14,0.0
2022,388,0.03627967307894794,0.12057471299924137,16,14,0.0
2022,422,0.14338603567364558,0.12057471299924137,16,14,0.0
2022,458,0.03176602268100367,0.12057471299924137,16,14,0.0
2022,484,0.08685537967914024,0.12057471299924137,16,14,0.0
2022,591,0.004499605889847271,0.12057471299924137,16,14,0.0
2022,604,0.10750878565063346,0.12057471299924137,16,14,0.0
2022,608,0.04592683652286832,0.12057471299924137,16,14,0.0
2022,764,0.061443897130870076,0.12057471299924137,16,14,0.0
2022,780,0.06716918002684669,0.12057471299924137,16,14,0.0
2022,858,0.1068011513067551,0.12057471299924137,16,14,0.0
2022,32,,0.12057471299924137,16,14,1.0
2022,76,,0.12057471299924137,16,14,1.0
2022,100,,0.12057471299924137,16,14,1.0
2022,170,,0.12057471299924137,16,14,1.0
2022,348,,0.12057471299924137,16,14,1.0
2022,360,,0.12057471299924137,16,14,1.0
2022,586,,0.12057471299924137,16,14,1.0
2022,616,,0.12057471299924137,16,14,1.0
2022,642,,0.12057471299924137,16,14,1.0
2022,699,,0.12057471299924137,16,14,1.0
2022,704,,0.12057471299924137,16,14,1.0
2022,710,,0.12057471299924137,16,14,1.0
2022,784,,0.12057471299924137,16,14,1.0
2022,792,,0.12057471299924137,16,14,1.0
2023,44,0.0,0.033624179141549505,45,22,0.0
2023,48,0.02483384277485274,0.033624179141549505,45,22,0.0
2023,50,0.031269419717750276,0.033624179141549505,45,22,0.0
2023,70,0.038257853541623255,0.033624179141549505,45,22,0.0
2023,144,0.001730834047891459,0.033624179141549505,45,22,0.0
2023,152,0.01941126697872038,0.033624179141549505,45,22,0.0
2023,188,0.01638690463612724,0.033624179141549505,45,22,0.0
2023,204,0.003041512413894226,0.033624179141549505,45,22,0.0
2023,212,0.009842327309287479,0.033624179141549505,45,22,0.0
2023,214,0.01723729349036484,0.033624179141549505,45,22,0.0
2023,222,0.02702039522959912,0.033624179141549505,45,22,0.0
2023,231,0.0011104674724544748,0.033624179141549505,45,22,0.0
2023,242,0.018717839809917248,0.033624179141549505,45,22,0.0
2023,258,0.013586425540373655,0.033624179141549505,45,22,0.0
2023,275,0.0,0.033624179141549505,45,22,0.0
2023,288,0.008345991545485742,0.033624179141549505,45,22,0.0
2023,320,0.02668590176870075,0.033624179141549505,45,22,0.0
2023,328,0.016451572205483732,0.033624179141549505,45,22,0.0
2023,332,0.031963735315240514,0.033624179141549505,45,22,0.0
2023,340,0.03781502964730706,0.033624179141549505,45,22,0.0
2023,384,0.025898697052660898,0.033624179141549505,45,22,0.0
2023,388,0.013690083816353827,0.033624179141549505,45,22,0.0
2023,400,0.03427422651743204,0.033624179141549505,45,22,0.0
2023,404,0.04125763024865362,0.033624179141549505,45,22,0.0
2023,414,0.030937184360887056,0.033624179141549505,45,22,0.0
2023,422,0.03638670946097167,0.033624179141549505,45,22,0.0
2023,458,0.033785140692366496,0.033624179141549505,45,22,0.0
2023,504,1.7088246861428532e-05,0.033624179141549505,45,22,0.0
2023,512,0.029277653746309314,0.033624179141549505,45,22,0.0
2023,524,0.01742409263173584,0.033624179141549505,45,22,0.0
2023,533,0.005920883279138258,0.033624179141549505,45,22,0.0
2023,558,0.042816508967802605,0.033624179141549505,45,22,0.0
2023,566,0.015455201777999292,0.033624179141549505,45,22,0.0
2023,591,0.023111152482922552,0.033624179141549505,45,22,0.0
2023,604,0.026230043752064766,0.033624179141549505,45,22,0.0
2023,608,0.03226689674894121,0.033624179141549505,45,22,0.0
2023,688,0.035806337679571386,0.033624179141549505,45,22,0.0
2023,748,0.00987597653018661,0.033624179141549505,45,22,0.0
2023,760,0.009617337296278136,0.033624179141549505,45,22,0.0
2023,764,0.04979584232655552,0.033624179141549505,45,22,0.0
2023,768,0.03350829070703532,0.033624179141549505,45,22,0.0
2023,780,0.029662937013716296,0.033624179141549505,45,22,0.0
2023,807,0.010264413846151696,0.033624179141549505,45,22,0.0
2023,858,0.012139778785991947,0.033624179141549505,45,22,0.0
2023,862,0.05687127858633807,0.033624179141549505,45,22,0.0
2023,32,,0.033624179141549505,45,22,1.0
2023,76,,0.033624179141549505,45,22,1.0
2023,100,,0.033624179141549505,45,22,1.0
2023,170,,0.033624179141549505,45,22,1.0
2023,191,,0.033624179141549505,45,22,1.0
2023,218,,0.033624179141549505,45,22,1.0
2023,348,,0.033624179141549505,45,22,1.0
2023,360,,0.033624179141549505,45,22,1.0
2023,484,,0.033624179141549505,45,22,1.0
2023,586,,0.033624179141549505,45,22,1.0
2023,616,,0.033624179141549505,45,22,1.0
2023,642,,0.033624179141549505,45,22,1.0
2023,643,,0.033624179141549505,45,22,1.0
2023,682,,0.033624179141549505,45,22,1.0
2023,699,,0.033624179141549505,45,22,1.0
2023,704,,0.033624179141549505,45,22,1.0
2023,710,,0.033624179141549505,45,22,1.0
2023,784,,0.033624179141549505,45,22,1.0
2023,788,,0.033624179141549505,45,22,1.0
2023,792,,0.033624179141549505,45,22,1.0
2023,804,,0.033624179141549505,45,22,1.0
2023,818,,0.033624179141549505,45,22,1.0
2030,144,0.1065103713776706,0.08643344613709386,12,12,0.0
2030,188,0.04269904222501986,0.08643344613709386,12,12,0.0
2030,214,0.21229117943170886,0.08643344613709386,12,12,0.0
2030,222,0.11329880488460292,0.08643344613709386,12,12,0.0
2030,320,0.1479065436538221,0.08643344613709386,12,12,0.0
2030,340,0.06005049460846171,0.08643344613709386,12,12,0.0
