country,sector,att,lnsize
Colombia,2023,1.185261237075618,9.444055
Colombia,2029,1.3041817892425231,9.296172
Colombia,2030,2.10302200531001,7.817834
Colombia,2100,-1.9978380567369949,10.535841
Colombia,2219,-1.6468396546786594,9.691117
Colombia,2220,0.8442277873899179,11.464042
Colombia,2310,0.5520157134050442,10.922084
Colombia,2395,2.715655465693917,6.868776
Colombia,2410,0.37093735531878785,10.720061
Colombia,2420,2.2269524248062793,13.914681
Colombia,2431,-1.0173226792730066,8.780085
Colombia,2511,-1.143332370360214,11.677979
Colombia,2512,-0.5830829707084006,6.8079023
Colombia,2593,0.18357784753917983,9.714478
Colombia,2599,0.1091297048359222,10.241458
Colombia,2630,0.5736624721546644,9.772089
Colombia,2651,0.7818316341598729,9.180938
Colombia,2660,0.1942807953350066,8.029459
Colombia,2710,1.7940840321676144,9.193746
Colombia,2750,0.022127974971709565,7.2103825
Colombia,2790,-1.545241131187337,8.3294
Colombia,2813,0.44322724514316164,8.859033
Colombia,2814,-0.5579245740590109,8.2628975
Colombia,2816,-0.7777760704072865,8.580721
Colombia,2819,0.19057227687438477,8.832775
Colombia,2821,0.8144122366656514,7.9961133
Colombia,2824,-0.9159361378206444,9.044379
Colombia,2825,0.6325823791843926,7.588796
Colombia,2829,-0.6617878998575565,9.141384
Colombia,2910,1.0899968112292922,8.318882
Colombia,2920,0.4617481774915075,7.415559
Colombia,2930,0.04417249666452529,10.051493
Colombia,3250,-0.0893432986790759,8.719268
Colombia,Wastes,6.207289111813572,2.330719
Croatia,1010,0.34957864260883625,6.7107153
Croatia,1020,-0.4806611477349598,6.531068
Croatia,1030,0.06622474136679227,8.339694
Croatia,1040,0.6055520564368457,5.451605
Croatia,1050,-0.9151244398304034,6.109469
Croatia,1061,0.15521796958934633,5.2219853
Croatia,1062,2.0599674501933096,1.183668
Croatia,1072,0.24617116694186386,2.7645147
Croatia,1073,1.5968410550434309,7.5695314
Croatia,1074,0.06896695533753494,4.7034307
Croatia,1079,-0.5655100004656254,8.496244
Croatia,1101,2.5568986606043356,6.28179
Croatia,1102,0.5516649313940005,6.8723927
Croatia,1103,0.13085393211240795,4.9493814
Croatia,1104,2.013672126102971,5.9729104
Croatia,1392,-3.032132169405358,5.7515783
Croatia,1399,5.375465213094652,3.296972
Croatia,1410,-0.4423214362267114,9.363184
Croatia,1430,1.6707006726707714,6.0930157
Croatia,1512,0.2528316482754186,5.7096763
Croatia,1520,0.062042200574060145,9.120253
Croatia,1610,0.645488815483639,5.6933956
Croatia,1623,-0.3839241087945968,2.9724636
Croatia,1629,1.6332960725884447,4.8451943
Croatia,1709,1.0212326641613318,3.4719975
Croatia,2011,-0.3717488638103493,9.451596
Croatia,2023,0.6790743307012814,5.7784643
Croatia,2029,1.7532554247446226,8.6160145
Croatia,2100,0.16779301422782097,12.171839
Croatia,2219,1.8654249194769605,5.5352874
Croatia,2220,0.17524812082639737,7.0177135
Croatia,2310,-0.07805061075345103,8.1949625
Croatia,2393,0.23641826960104012,4.065985
Croatia,2394,0.923463944447741,9.334121
Croatia,2399,-0.6061252606401247,3.4215336
Croatia,2410,8.64149275192123,5.2178335
Croatia,2420,1.5411508835707282,5.3627496
Croatia,2431,7.368769291514542,2.9364953
Croatia,2511,-3.453312033241103,7.650134
