K,i,name,pre,post,ratio,p,gap_pre,gap_post,g_US,g_RoW,g_US_pre,g_RoW_pre,w_max,n_pos
20,288,Ghana,0.32533655542874645,0.43372912679587733,1.3331705876835303,0.6967213114754098,0.015446087196493803,0.371071233764919,1.3463033540841263,0.975232120319207,1.1077437555579837,1.0922976683614896,0.30537704416935063,9
20,348,Hungary,0.23195225196281313,0.4527568658894407,1.951939944786685,0.5081967213114754,-0.013435452876081277,0.20851800394316053,2.8019306044200127,2.593412600476853,2.362628265861779,2.37606371873786,0.2916237103583422,6
20,360,Indonesia,0.15366808067261417,0.1916328907412982,1.2470572281667724,0.7622950819672131,-0.002456783244555931,-0.12333892668119793,2.4511833919989092,2.5745223186801067,2.5698791570903983,2.572335940334954,0.36443504655255543,6
20,368,Iraq,0.8481185788459864,1.7151388293940935,2.0222865907829064,0.5,-0.01325088043951229,0.8767026097130394,1.208130340290386,0.33142773057734665,-0.5170611486601221,-0.5038102682206101,0.39326538058053867,5
20,404,Kenya,0.349895492396755,0.3262599884723532,0.932449818765882,0.9016393442622951,0.08292590136478693,0.3151789391215403,0.9235675467178606,0.6083886075963204,0.794187557644494,0.7112616562797069,0.32480960419927474,6
20,458,Malaysia,0.15043911876062563,0.13956794122191038,0.9277370299143194,0.9016393442622951,0.03302613256538541,-0.022553832745750173,3.0718656338071773,3.0944194665529277,3.0286747520015784,2.995648619436193,0.4578747861959207,4
20,484,Mexico,0.4518868443267523,1.0476695480961802,2.318433389352284,0.4262295081967213,0.37670445442199707,1.0401417868477958,4.424514378820147,3.3843725749424527,4.028902118856257,3.6521976644342597,1.0,1
20,504,Morocco,0.14611970273871355,0.22593707958365117,1.5462465043996456,0.6229508196721312,-0.016074191271818347,-0.003996496620563957,1.6895458050801813,1.6935423017007452,1.3966515561365886,1.412725747408407,0.29696472994157336,7
20,508,Mozambique,1.0139508128204988,0.4601459069217292,0.453814821294679,0.9918032786885246,-0.023077692554898877,-0.4068795584143224,1.231327715189933,1.6382072736042554,1.4176387562676669,1.4407164488225657,0.48785537377325977,7
20,524,Nepal,0.4077996430360443,0.30168542851404095,0.7397883584890137,0.9508196721311475,0.23614691659349643,-0.005048062782504058,-0.5274583504484348,-0.5224102876659303,-0.0077111353484324045,-0.24385805194192886,0.7883031031722713,3
20,566,Nigeria,0.5743089001765993,0.8087501920745931,1.4082146242656233,0.6557377049180327,0.0016525464614147924,-0.07736529045531745,0.36936350677076846,0.4467287972260855,0.9469313738106446,0.9452788273492299,0.7198725484402031,5
20,586,Pakistan,0.1142760051010378,0.2414126054203813,2.112539769017432,0.47540983606557374,0.006550219961949014,0.09400175444197238,1.6202597327645922,1.5262579783226198,1.820134948423221,1.8135847284612723,0.38440863451569984,7
20,604,Peru,0.13500039154009438,0.28664649830594613,2.123301236654663,0.4672131147540984,0.004960138243686791,-0.23193507681035255,0.8202642747810723,1.052199351591425,1.3338129226693598,1.3288527850986576,0.24442247287642235,8
20,608,Philippines,0.14708618974703522,0.13413327529579366,0.9119365694799866,0.9016393442622951,0.005296036175040894,0.022095841081788508,2.0042197461126077,1.9821239050308195,1.937752999770488,1.932456963595447,0.33806976756679713,5
20,616,Poland,0.21249124843513004,0.4799424659194741,2.2586458004927783,0.45901639344262296,-0.030553547398675388,0.35994460681915336,3.8960519582862716,3.536107351467119,2.8739509363595532,2.9045044837582292,0.38066889852948677,4
20,634,Qatar,0.2829266950666792,0.24778639544167505,0.875797157929115,0.9180327868852459,0.0074905127434368775,0.01226786681945399,1.8310296855943338,1.8187618187748804,2.0064875988597244,1.9989970861162873,0.3699171094405038,5
20,642,Romania,0.16480681251425167,0.31412616969645113,1.9060266071785539,0.5163934426229508,-0.01069781840305078,0.13987773292649125,2.264852134631063,2.1249744017045713,1.6525065532654926,1.6632043716685436,0.3946881147536106,5
20,643,Russia,0.12546505401305638,0.23218983174301938,1.8506334976658665,0.5409836065573771,-0.006197370479562329,0.015503995098384373,2.476287808785965,2.4607838136875806,2.4611320552697262,2.467329425749288,0.5898824828549426,7
20,682,Saudi Arabia,0.20077052214694593,0.44479421186648166,2.2154358474045925,0.45901639344262296,-0.058191772857635306,0.39129956750046974,2.7070650980043593,2.3157655305038896,2.1057080459554007,2.163899819222097,0.2363176352526724,6
20,688,Serbia,0.5326908895849425,0.11420447112758629,0.21439163567556252,1.0,-0.05516885796481272,0.008998345739906004,1.2699993607505624,1.261001015010656,0.7411292324601054,0.7962980904249183,0.5828862509836165,4
20,699,India,0.06655391567246811,0.2533783606767425,3.8071142489000023,0.1885245901639344,-0.0008074644441758907,0.23103347535881166,3.5772924492823406,3.3462589739235282,3.1867285282042137,3.1875359927999867,0.6748508081694348,5
20,704,Vietnam,0.1816559382279587,0.15486211080904036,0.8525023311635705,0.9262295081967213,0.017597078840593607,0.11992526109041676,3.131328909884457,3.0114036487940403,2.2527045939108614,2.2351075150702675,0.4975856245348541,6
20,710,South Africa,0.1127555278261963,0.339043286966798,3.006888385014758,0.23770491803278687,-0.0020472802547350662,0.2733651828549301,2.3094371772351505,2.03607199438022,2.324493851221249,2.3265411314759845,0.25949736829767756,8
20,764,Thailand,0.19373718854538227,0.48659002045460176,2.511598439659507,0.4098360655737705,0.005027033709748658,0.42625321089583357,3.722066962276195,3.2958137513803623,3.167552186127502,3.162525152417754,0.24529878309656797,5
20,784,UAE,0.2699515900246262,0.5402709848794406,2.0013624844000906,0.5,-0.09679170700697338,0.5046602491211186,3.3595825449484122,2.8549222958272935,2.3727636820418385,2.469555393392678,0.4308618981540668,5
20,788,Tunisia,0.14558271956478785,0.43473801456006306,2.986192426269342,0.2540983606557377,-0.015080302957320062,0.33886948157446956,1.2817384450436524,0.9428689634691828,0.8956799528916229,0.9107602561375394,0.34714934669808256,5
20,792,Turkiye,0.22948295253547546,0.21394975105528782,0.9323121769675402,0.9016393442622951,-0.01218667166798092,0.16019814193605006,3.1701492084005047,3.009951066464454,2.7641735187694936,2.7763601904374737,0.26758118362525724,5
20,804,Ukraine,0.20460040741753782,0.292770631089745,1.4309386515163383,0.6475409836065574,-0.01569054684193866,0.27421989042534173,1.838548976279323,1.5643290858539818,2.3314636815711673,2.347154228413105,0.32211471041262263,5
20,818,Egypt,0.10994397181564163,0.12459904042998299,1.1332957903223249,0.8114754098360656,-0.004800155399110212,-0.06883025524808024,0.9884764962071148,1.0573067514551948,1.1114908935205539,1.116291048919664,0.2825527393838803,9
